cell,stage,arm,role,theorem,replicate,failed,solved,cost,uncached_cost,receipts,requests,input,cached,output,artifact_sha256,input_sha256,result_sha256,proof_sha256,cache_sha256
validation__ace_historical__proof__amc12a_2016_p3__seed0,validation,ace_historical,proof,amc12a_2016_p3,0,False,True,0.02896644,0.0450048,13,13,185076,89102,6658,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,6c4f7ce6c98c56feaa1600130c80e513ba3e2f91327e30b57e1337eb25854f4f,fcb8946dd09c6718eb51ad03cbaadaa1e0d55ea021a2678813aa9697ef447f33,52478694a8b74461290f557a7aed97216d6f8f0df98b26faf00461816613048b,730e4cba7082db93fdd10c053b627f3ba4343a4f9c69cc381006a0c5685a1958
validation__ace_selected__proof__amc12a_2016_p3__seed0,validation,ace_selected,proof,amc12a_2016_p3,0,False,True,0.02955006,0.0777312,16,16,352236,267673,6070,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,76943103ce04aa53b593252338ffbb1dbe45a60befada9368b0def96082a6578,72bd17d58cecc5e13c3a53621caf00c21ca52435cac9fd74007a1386fa6c0f3c,e7d8a7a81b81a7d7ffc50b4c4683ad1ea8d2b55de6d6c145362a3397b1128d1e,b12f9871927929a4895e524296141a67c4f0d1ca7ed9b2de8f6cf533d09f6b7d
validation__nonace_matched__proof__amc12a_2016_p3__seed0,validation,nonace_matched,proof,amc12a_2016_p3,0,False,True,0.00830216,0.0129026,7,7,43561,25558,3492,,8234607a468afd2fed30745eb3099569c7f5abeb10790c18be086ef27f648215,65aeb570533c705729ce3870f1c8b9243ff0db564d61d87a51759ab9c519f2a3,d51992e0c1e5de9614f4d608f1331fb326ba0a9617ac917184c7492077f5a09c,44add30ed5afec7d09b894539e574224e107f72531ac5dd969e4c25b5436c9db
validation__ace_historical__proof__algebra_others_exirrpowirrrat__seed0,validation,ace_historical,proof,algebra_others_exirrpowirrrat,0,False,False,0.06253206,0.2544936,62,62,1164336,1066453,18022,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,1ebd076a9544ecb686e3ec09bb984004f937b0034527d4dd5de0e4ba797fe688,54a4fd906b983a83e5a1a52a18b29f876c6e43c43061de1f6127ad80a3351980,,bc82aa8c6025f5d117f981a64a8317b9f0659bffb45ad53672f1916c37ca2191
validation__ace_selected__proof__algebra_others_exirrpowirrrat__seed0,validation,ace_selected,proof,algebra_others_exirrpowirrrat,0,False,False,0.06414702,0.2125194,39,39,969723,824291,15479,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,220187aededcd130c6f1aa033857a02189b0ae8fb6bcb83fdac31c676cc345bf,d13c7b9272db6bf41f722e52f8b285a27733b1d6cb501376f4f8549425a2fdd5,,7cba420b2d405a0275d809f5a0a6aee1098459143cbceadbdaaeb605b84ceaeb
validation__nonace_matched__proof__algebra_others_exirrpowirrrat__seed0,validation,nonace_matched,proof,algebra_others_exirrpowirrrat,0,False,False,0.06650302,0.1415956,30,30,605024,417181,17159,,d57b7147fd0c4347dfffd5518aab046d05e9a3ad40b8c217b596fe1738300932,8158a2b521a0c86eb50f5cac02d82c31b5f68ad4c46826489fa840c0044544aa,,d63a7edf6e2b79fcf6adc99d91ad75ebb6e3a0b12f3a4841b1c5f66a35c644bb
validation__nonace_ordinary__proof__algebra_others_exirrpowirrrat__seed0,validation,nonace_ordinary,proof,algebra_others_exirrpowirrrat,0,False,False,0.03800324,0.0616286,21,21,213211,131252,15822,,400deed75ce577aaec8a87b4b407373982858cfc8033db516bafd30c2caa4b06,cc4187e2b31b54c4a900d7d5495f473ef9c88b61323eec58e9597b905c05f921,,8d437ff443fb22fdf80bd977c134ad5fe0de289193d21a4d37417bdf76a63302
validation__ace_selected__proof__induction_prod1p1onk3le3m1onn__seed0,validation,ace_selected,proof,induction_prod1p1onk3le3m1onn,0,False,False,0.06534318,0.11017199999999999,19,19,448488,249049,17062,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,f5cdd2b739f5e9a9def59ed7dae012ac9c23ce0e82a8f84a50e16414baefb0a0,5bcd2cb9cccad73c8e48e6bcc823b5850199c4afca128c3fa0f668005138af9d,,87c31f894193d3ec2602a98170bb2ab5e72750198bf8456c56b7662c27b3bc8e
validation__nonace_matched__proof__induction_prod1p1onk3le3m1onn__seed0,validation,nonace_matched,proof,induction_prod1p1onk3le3m1onn,0,False,False,0.06857242,0.1190734,35,35,519275,280561,12682,,f7cb5d1266de35fe7b65a807c136dfb006b682025e1b4080acf7c0d97624e350,ea6e7ad9b8c5ad1654f7ee63db517f57bdfdbf53d3f57fb99a56a1143f321993,,837c3715ade9d345fffca8058309b6a4a6dca48853a971bc77aa0435d1fa8943
validation__nonace_ordinary__proof__induction_prod1p1onk3le3m1onn__seed0,validation,nonace_ordinary,proof,induction_prod1p1onk3le3m1onn,0,False,False,0.04253756,0.088979,27,27,374077,258008,11803,,6b844d83aff587e09086425486df0de404f6ec11fb8d59f3ef3f0d342db16d25,bca779cbe4221b7d5680a2b38803f1d0b82acca6b806523330884dd52b1c12a4,,e3e9ff26eb21d595704c5e894c4c15d5fa5f97dd32750eb9acdd3b576e4d292c
validation__ace_historical__proof__induction_prod1p1onk3le3m1onn__seed0,validation,ace_historical,proof,induction_prod1p1onk3le3m1onn,0,False,False,0.06766589999999999,0.1183134,26,26,505497,281375,14345,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,ae1fd0c8c017aac24577dbebb5fbd71da4731fe43b389d58dcf198be790b20aa,cc798e2f91e25544a343dca8e48f181b6436d3e5569f4a4e6a72e35cb022236d,,642c06131b095941754def775a5d010018ec53c996bbe82cc827e51316392c57
validation__nonace_matched__proof__amc12a_2008_p4__seed0,validation,nonace_matched,proof,amc12a_2008_p4,0,False,True,0.05152974,0.0743514,23,23,290883,126787,13479,,fc1b2250915d9a42992a4cae0fee152296af510fb3a3aaa595825881816462d3,0b2124caab00cdb418773d7bdd4a9df00f8f51e580b15fc762ec9fc637973039,f6801eda299175d591a275b05b99f9798cf5358e2d2b0c871be34291c4601f1b,6780a3014efe736f5b7857e3e74c843fc80c2015b608de719e77023913490110
validation__nonace_ordinary__proof__amc12a_2008_p4__seed0,validation,nonace_ordinary,proof,amc12a_2008_p4,0,False,True,0.00933694,0.013330599999999998,6,6,39065,22187,4598,,f34964fab5bca3c741426f5ec8a1b8d759f944cf8de333e47d35ebaed953c1b5,8027341b70501f8b2a4852ef17a8fffc7dec02d4f31b01b372e45270541bd403,9a1f6a54115a5b930b50c57a44031faa41d9dd70457a2fd3ce7cf6cfc412c5b6,182dc290f2991a2bdd4c6cba703c2978942dcbabafaa3e12e1b947b486cb7256
validation__ace_historical__proof__amc12a_2008_p4__seed0,validation,ace_historical,proof,amc12a_2008_p4,0,False,True,0.022139719999999998,0.039199399999999995,14,14,140647,94776,9225,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,e2e4ac1ec27e0ca54534e3563fff22ff912707191d064f0dc68064bb5b69c1b9,7df0713ccbb10ffe22b0ad02272e6918830dd04cb22aec2733e892a13f73a50b,fb12a2074a2a0299acf45beaf535af5becb7b0c2a24056f5489a78093d9f02b9,01640f75fbeb746185dca9e4f8db5738f7b0029803410834f9c23ed5a6686926
validation__ace_selected__proof__amc12a_2008_p4__seed0,validation,ace_selected,proof,amc12a_2008_p4,0,False,True,0.04901618,0.08920639999999999,19,19,373804,223279,12038,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,ee487c077b274b99b571a81c238d41c855c587c218fff3c5414a18ee5d0d220c,4a187fe277dfd44406a1afe19b0b29247bfbd96700e8ad24a3dddc17dc092d99,5b4d8b049d05d5fdd0d06ea8f6e2834ca39a0b5ccdeacc228ea0f5a3dd0f25e1,05becd4c2bfea369f985d6b3e04c901099f4f68cd815515f148cb3b2e2874318
validation__nonace_ordinary__proof__imo_1960_p2__seed0,validation,nonace_ordinary,proof,imo_1960_p2,0,False,True,0.038328959999999995,0.058657799999999996,20,20,231297,112938,10332,,d22b1009c94cfbb4476b99f25edcd2b8c4809c75b5429d3beff5693d74ff0d17,a3f28d9bc56ba9445fe1f78d161aed39a0dfdb7d3b49e1e6b1a384395b8bf4da,70dac1d411ae139c1251ac3c130aae008ebc0deace78c460372bd967edf8f4fd,56472942caa2f99b8e270e941d213a74b453cf54429bafbebc7678fed5eebd34
validation__ace_historical__proof__imo_1960_p2__seed0,validation,ace_historical,proof,imo_1960_p2,0,False,True,0.00894642,0.0169062,8,8,62487,44221,3674,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,5a8ef5cfd216e8f63cfdd895f98e9fa11eff1ea6a095a0898a330648969926ef,8d8b485cb05c25c52012d2392e6a95369a7f9db7b80d125b1dc852cdf78e7ccd,1ea27e4493b960f1cd1624dce8617ec8c7e5776d12a44de4d71097cd21169576,d33fa3045f1c74ab02171498be4143b40adde174ee2777a1369cdd365f047763
validation__ace_selected__proof__imo_1960_p2__seed0,validation,ace_selected,proof,imo_1960_p2,0,False,True,0.03813,0.0729348,16,16,295878,193360,11466,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,6431b9bbfb40718ac7f7c312a57b0bba09210e3b245cb5e892065a4722a0e0bc,2ddbb14d96eadeb4ac8d79dd07bf21af3acbddc811ad03ab9943d4c5fa5dff3b,f048365cd6e6dd34f357c11e67d059bf7916820a69b63dd120177ea7341e6928,9d608260a1014cee5066b2485818b2d69299aa421681d7922f8fc10e8ac7e95f
validation__nonace_matched__proof__imo_1960_p2__seed0,validation,nonace_matched,proof,imo_1960_p2,0,False,True,0.0051151799999999996,0.0086862,6,6,30945,19839,2081,,eaa4b0ebd95b93707848edb6638f8ac56cb5d8fff310980ff8ee3ed82c31df33,a2c67088ec1c7feac3b1b16ae2ded0cd7031238ac32614286c3b6797ba17f3fd,1dbde136450cd0a8ad3d951d07f6da51e34a2146f3cf5e7fcf53e6516a8c29ae,93f541d3ad7feef1ebc093552cf0edc1cd003bd463edf924cce0b7ec208f6497
validation__nonace_ordinary__proof__mathd_algebra_282__seed1,validation,nonace_ordinary,proof,mathd_algebra_282,1,False,False,0.03711302,0.1056068,27,27,474820,380521,8869,,af7f3a39108a5be8f2eaa31d4e44d33410321899d915fd84c435b9fee8f650c1,a869093e383370a62206d88986562b5d0240a38fa28b158ea3056fb5dab0fe67,,63cf5b796e0045072f4c73fb54d5a28c809428bb8ce4fa25aed0e748e4905148
validation__nonace_matched__proof__mathd_algebra_282__seed1,validation,nonace_matched,proof,mathd_algebra_282,1,False,False,0.06287968,0.1327834,32,32,590285,388354,12272,,8084747c53179d1742dcf4db56ae9690477602d67fe27a416034982f353a0d8c,de77f54f8244c2a766e048a600b22859f5d86a58f54bcd8aa58e91792a1987e2,,e021c37ada451abf84f059bd691958edd04dcd1232f593d5205cf1ca06df24cc
validation__ace_selected__proof__mathd_algebra_282__seed1,validation,ace_selected,proof,mathd_algebra_282,1,False,False,0.04915388,0.3210356,58,58,1566688,1510454,6415,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,b4dd5a3efa2948524ce40e0f7452dd132d4370bd10536ced464881be1f259de1,32ba354676aedde48e1200de3cb5a6dd3f381176870723e4cb868d81ea0b0d08,,b673e30c378e490ae4bd4316d45a0cd8718d2fb6f10cfa56be5f4fa00969f59d
validation__ace_historical__proof__mathd_algebra_282__seed1,validation,ace_historical,proof,mathd_algebra_282,1,False,False,0.048698860000000004,0.2747236,52,52,1316666,1255693,9492,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,ac8539e9d1c0451d73afad549abf66109980badafb6383712b2c27e10386845c,db40e9636f66049de639464c83420849e8152ca5614bb7d8e71b2241d9759bfb,,decb5d2625a577f63cd2f7ef61c5d640777f6281d7e6cd958229b5fb7336b956
validation__ace_historical__proof__mathd_numbertheory_33__seed1,validation,ace_historical,proof,mathd_numbertheory_33,1,False,True,0.00061968,0.0027533999999999996,2,2,12135,11854,272,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,1a38d02973369767e0ddab89cdd0aac55312553d475aee9907616f1356fe37d2,14337b8b4d7a3f658c2748255c3b5066d55d00c9e8ddcbf1eaef0e8a7ac3b7bd,6b94dab8dd80316c060abec75d099eb727e0cdd8e0928e65fef2e7eee6b28255,c3a65b957afd9fec0ca45b351e8316a5bb46735c822f3a2297dfa9b03b2bd974
validation__nonace_ordinary__proof__mathd_numbertheory_33__seed1,validation,nonace_ordinary,proof,mathd_numbertheory_33,1,False,True,0.00229882,0.007504599999999999,7,7,32051,28921,912,,68203d9ea363fa76a368811eb42979006b43ba53db0f360e668cf8d1a5676cc0,1fd8d9e27762713b7c03f0c7dec5cf154c73a8931377ffaeb65872f8b9e745ac,99d0b7a047a0def3d04a3bd97fa417f19d9a1f4a11e2c351dd12e1a1aca1623a,562aefabe4dded0896eb34d15396a9edd2a69134cd449fff2e8300907d62b6d6
validation__nonace_matched__proof__mathd_numbertheory_33__seed1,validation,nonace_matched,proof,mathd_numbertheory_33,1,False,True,0.00251756,0.0069272,6,6,29224,24498,902,,bb0d9f5ac3a119ba34ad5b5deb38629fd370ea93b0c1666e417a9c14d9386319,d795cdefc6a4192c4379884be7c2b1b376881f2be9148bd0e2a844df71cd4ffe,6b94dab8dd80316c060abec75d099eb727e0cdd8e0928e65fef2e7eee6b28255,2b7794fe740a1b0f3cc09c1532e57f52a69bd6b367d75d82bc22f05b32288ba6
validation__ace_selected__proof__mathd_numbertheory_33__seed1,validation,ace_selected,proof,mathd_numbertheory_33,1,False,True,0.00094944,0.005142,2,2,23580,23292,355,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,f55cfa7fcbc9da428109effd1ab2cd04ec33651364f3d0a44f72ab7abf3c35ca,8d791ef85f83dd17a6ab6adda7d7a7533ffb518d9fc268b8988948c46af2f1ff,1d02862647bdb857fa8eb1abadae9e7972bf1927c4d13c8f161247c8e286e641,f7d87082f556153883775ada9147d43114e1fd7642b1981c428f286bb1c6b0ad
validation__ace_selected__proof__amc12a_2002_p6__seed1,validation,ace_selected,proof,amc12a_2002_p6,1,False,True,0.00042822,0.002538,1,1,11724,11721,161,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,d5c4828bc701183b2c3b5c385f6ada7277f21e8ada70a3ee51188397c9b94db1,bfbcc028758b7207a4d876a444f9be9c162e4a5da94745649f84f9362a40e348,f151ccf90ce70a9dae5c174c05a5b251eddb49c716b3c71d0f538e5c887f5c1e,b0b3cba6708e9de8dc29a20543e251a5117bd772518ec0f7bd9bdb7f2b249a55
validation__ace_historical__proof__amc12a_2002_p6__seed1,validation,ace_historical,proof,amc12a_2002_p6,1,False,True,0.00034983999999999997,0.0014302,1,1,6005,6002,191,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,55dd226da8c8261e4e22896bcdfe7d6fe44bb32c3ec4a2eda263664fac934f79,1c116f180de617bc92ab890063af80772143fec1edf5cbc93bb995bddf329e11,21b7cb2e212bc39d0c7ffd91d76d812acfc563db734029e3278c03b756a3148d,a243b587175865e9b38c6d7f8d01321ea888379aebf432aa764b2589a29c8237
validation__nonace_ordinary__proof__amc12a_2002_p6__seed1,validation,nonace_ordinary,proof,amc12a_2002_p6,1,False,True,0.00022914,0.0009144,1,1,3810,3807,127,,bb42dfafcfa364d8045fe9ee86464c6c0fdd375282f748ce744c1b6d47b026e3,598b8df290df1d33ea04d8513c2a599580af709fbc1b52017d4ab3309194876f,21b7cb2e212bc39d0c7ffd91d76d812acfc563db734029e3278c03b756a3148d,dc4da33af0a2a462e708b096d6b5e9b508ab691fe11c809f207a07942e244981
validation__nonace_matched__proof__amc12a_2002_p6__seed1,validation,nonace_matched,proof,amc12a_2002_p6,1,False,True,0.00016914,0.0008544,1,1,3810,3807,77,,d15a4ab36f1fbf999fd405ba8bbea297bef39d5df2342b3a36f5bd747a12eebc,39987e60032fcba067f01c6633259a6408ed88afbe8c195ebd52e4f06a8ff79f,21b7cb2e212bc39d0c7ffd91d76d812acfc563db734029e3278c03b756a3148d,2284fbdb17681e185ed53190569d5d139562da48940b3bf0429121d7b0c4ed99
validation__nonace_matched__proof__mathd_algebra_433__seed1,validation,nonace_matched,proof,mathd_algebra_433,1,False,True,0.0028001999999999997,0.005572199999999999,4,4,23043,15400,803,,8394d31aff84183dbd70683f3abb3367cb43c2601c8535005315df7c1293523d,ee5839acb6855297db42aa2d33e27c159a6a566c2b2668ccfd8dc06ec16ef6a0,ed9f7c36850a539a034ce0e2c6331037e74d1689cc41d8c7fa2bf2eba4de818c,fc2413dc0cc2c3982f810c4009dbef267858d5c714fc8568275405a41942cfcb
validation__ace_selected__proof__mathd_algebra_433__seed1,validation,ace_selected,proof,mathd_algebra_433,1,False,True,0.0022671,0.0083412,3,3,38028,33745,613,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,96501e2d28c59c5971bf6a3df370ef54dc80f63e6905f01ceee3983b00116acf,d00b372071c032b1261acabd8cbf10c48ee3eaccfe224ca8ce92893d27313f31,df79915acce5ae3dc7270104f7834fce744c5ed23794287c924f5d9884da7476,4ce20f8a25cf6cc5f0901acce6d1c5cc036fdabb325890ff3e15c10afbd95c78
validation__ace_historical__proof__mathd_algebra_433__seed1,validation,ace_historical,proof,mathd_algebra_433,1,False,True,0.0035468,0.007897399999999999,4,4,32005,24170,1247,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,3f652d767950c0502012e5adbf2cfa7b0589afe20923c4d735226c152d1b1be7,0e58677e3e957e5a5bf13e02df53302be029ac549b55112348c22b37b8ebfd92,51971d3bcece43a8f567d26f11ab81eb55aeba9ed03d6af19c42473ef545120d,519dcba182d98501de52d7ff60e112476a89c5e4164488deec32745437f8357c
validation__nonace_ordinary__proof__mathd_algebra_433__seed1,validation,nonace_ordinary,proof,mathd_algebra_433,1,False,True,0.0021107,0.004637,4,4,19471,14035,619,,3fe5a88e7ce62d8fdc4d69f9e25c31e4ae4c30875caa26e98eaaa6271294e79f,63c4de019ae377075c78bed40907302c22e9dff472947e1c31a38022ad5c8850,9da3288c55dbe11b0c19380c3936a7e96ad7ae050cf71590607a26515ea58f77,17025361aa8154d36765341dc10aaab162b86bb8ff481b2f1f738f70db6f8526
validation__nonace_ordinary__proof__mathd_numbertheory_43__seed1,validation,nonace_ordinary,proof,mathd_numbertheory_43,1,False,False,0.0425458,0.0990316,36,36,412010,313810,13858,,3611d833e6639b87b618f2dc535059973ea234325cebdec6b2287eab55067cc1,09a4541df63d29e3091f518cc3aa92f81c2005897ddbb9d7f3b02f4fc980f012,,093243571672cebb7131f4a15c8abf5bf24a1304ad00abeab599cc6ed22c7211
validation__nonace_matched__proof__mathd_numbertheory_43__seed1,validation,nonace_matched,proof,mathd_numbertheory_43,1,False,False,0.02071122,0.0440286,19,19,168111,129541,8672,,00f0af5b75d698a93c696f9d18d00a3ef16f30763b9906d6225e2b9a7ef2897c,34dc9a809a249a7a842744b04ca11659cc6e2650b5344e774c46288005c2e940,,1ac1faead3e566473ca2cf3532b88457b196dea30d1392536f934c6cb79ec166
validation__ace_selected__proof__mathd_numbertheory_43__seed1,validation,ace_selected,proof,mathd_numbertheory_43,1,False,False,0.02537526,0.08527259999999999,22,22,372723,332763,8940,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,4b6172acfc4e5a602d19e3bde1d2fccc5a48f58fed900d7e18ca8affff5331b9,4a75aaf8e82aea2b389c1e270bf02f1c8130efe5acc12914b41e1c37ad8ad888,,90a61652214301d8cf7622289240e5970b7bbd4f42203ca6771f7f7a62f27fea
validation__ace_historical__proof__mathd_numbertheory_43__seed1,validation,ace_historical,proof,mathd_numbertheory_43,1,False,False,0.01896928,0.0551266,17,17,243431,200874,5367,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,8a904d249fba53fcebe3befe8bb081d164ccbf10412858784a289099aa71fcc4,6951d098e30bea9cfd366f60e1d3e7e9b14f3b139a6eebd56ec9ab0a22a903eb,,2961b44a31db74cfb49688c3369caf58e80b40cd100947f0e75eb94218b624e6
validation__ace_historical__proof__aime_1991_p9__seed1,validation,ace_historical,proof,aime_1991_p9,1,False,False,0.06572056,0.1002514,21,21,397433,191838,17304,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,feaaa0f398067a87966a46c7e2476f2bca612f0123700c1ff7f1803ef284facd,68d8cad832aa55ec559a8f9b3817e46c7d78eb16f0a67308851dd56cbdef1dac,,927999ab8677cfa59dfd40a753cb85c50415f0bedfa2abd4748a521b2f5225ef
validation__nonace_ordinary__proof__aime_1991_p9__seed1,validation,nonace_ordinary,proof,aime_1991_p9,1,False,True,0.0256686,0.0409272,17,17,159354,84770,7547,,ee6fd0860cdc31b995c4ad39c1feade2e59ac1f1b476d9079da12358ab646e4b,ab9875bd67b4bda12144c852d2cc683f977ed7afe2759d59783b409ea153a731,826a2877f4274ade0df7bb96a36a9e7dd4e221c25042c7787245393cc20e3650,230bf608ea15902958c572d0b4e914d3ce0df3bfb39c096a2d3059028d96e2ab
validation__nonace_matched__proof__aime_1991_p9__seed1,validation,nonace_matched,proof,aime_1991_p9,1,False,True,0.0614604,0.1033968,30,30,428106,232980,14813,,a96682129325cca0cb1dade87e5eab31677ca17c34b4e6311633fe9b28a18f2d,f8f5031e44792e0005f92386a62c5c455a9183dd1aa6d8648a9deb8f4dea60ed,894e79102d72d70f8a7c8e402d916d2595bdbca2d449b88dbf8c3b468de741d5,7bf4f2b5ee11a6f6c05ff83815d09d378eb9bcecba8a4c3c6b012ac663491276
validation__ace_selected__proof__aime_1991_p9__seed1,validation,ace_selected,proof,aime_1991_p9,1,False,True,0.0508641,0.18554099999999998,38,38,844353,748205,13892,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,ce2ccd412ab04d77e991fccbfe719f64a499abaa629db8b3847220de8ce910fe,b46ac638b6622524ff21700f8cebc6eba0bcf7f32b04f2acdd11de3cc1fd2836,a76ee6276b4775309136c9478a011fd90884f1b52999ca47833d219de8178251,67e2d7701b4a2ebdcc5a46ef6087e765f0f5db413ce848770ea461b9332d9017
validation__ace_selected__proof__amc12_2000_p12__seed1,validation,ace_selected,proof,amc12_2000_p12,1,False,False,0.01333504,0.0451738,13,13,190625,176882,5874,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,5d20c7ea12d5ae281974291ff09bd5d887b4f88d652bed649a5749174c6bb17b,46eb59fae07243f51a17cab447474779828d6fcda0cda30ca3c36bb679dd229b,,8eca5ba2a1bcfd211b609ab613b4c0123792d1396dbf3d5c24e2943a387b535c
validation__ace_historical__proof__amc12_2000_p12__seed1,validation,ace_historical,proof,amc12_2000_p12,1,False,True,0.01629604,0.0287884,11,11,97214,69402,7788,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,2f75e5405aaf3e0e557e8c1577945bfa3fd861b0e3cafa6dccbfe34ac12ce761,806b442234c01e98dd56160ea42d1e594d834e2f623aa22d35160e3da0a943fe,4f4f7fba76f130f243dbabbdf9399daa9fd8451882a618e558aa7d42c3f8494a,50714a8623718323fab9d01e59279822603bd0f4d2e258920330b78b5e156991
validation__nonace_ordinary__proof__amc12_2000_p12__seed1,validation,nonace_ordinary,proof,amc12_2000_p12,1,False,True,0.01127596,0.018992199999999997,11,11,67343,42868,4603,,576d39d7ac139b61020f90f6c11fb880e57b48e3ae863702d043d20e9afbc4f7,74b057283939c229ff70393cfe85722328095c13aa67c6c765040b518ca46f3c,203ab5fadba3b57a58ed63529fb4f65cd50fe1e9a0512c5f6b33fa5a9ef4f782,19c0d79c0f979e357da2198c184a56d65eff7196e14f48ce16d2bf6a1ae4bdcb
validation__nonace_matched__proof__amc12_2000_p12__seed1,validation,nonace_matched,proof,amc12_2000_p12,1,False,True,0.0282747,0.0438042,17,17,138909,86275,13352,,193326db29bbfccbad0d73b5805a30740f7e4327bb0e9ea2b02e0ad9c3557525,922953b07b6f6fa11afa8c66d90a933b43de7670222c62c353eb68db21c735a2,60aa97098f2d6f13c72795ba8e5ef8a21beef82237b1f59851ded5a854fbd5ef,1ccc10c71568ed52cccf226fc7f5b0938f6459557363ed0805c6d46fba810577
validation__nonace_matched__proof__imo_1984_p6__seed1,validation,nonace_matched,proof,imo_1984_p6,1,False,False,0.01280432,0.025355,11,11,98575,69726,4700,,6675202108a5fdda03ae252f3491fefbfa19870a4b767b3a8bfb7d83fa6cfe70,83966670199793fb53bb62293722c0584251937db87c3046c5eca87b72b0aa7c,,86d41799a3efa8a291892fcd63488d090953b098d7f1d9cc5322cb0b03e97ac0
validation__ace_selected__proof__imo_1984_p6__seed1,validation,ace_selected,proof,imo_1984_p6,1,False,False,0.0398509,0.0939922,21,21,387497,300785,13744,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,43ef1049f8ba507377086f414c808664b95e445bf6ad5612b31f0e8d7a280690,586aa2dd0d397c70bac489791a2f7908dc129bbb7eff41596d97b9a312746bc1,,cba770805ea97151c1d833fc3f3cc391e8a1673901dea30186494ff3813f0fd2
validation__ace_historical__proof__imo_1984_p6__seed1,validation,ace_historical,proof,imo_1984_p6,1,False,False,0.03792922,0.0858274,26,26,354605,266101,12422,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,d79b62addaf3af411adbc6f7f3e85f6c9a86e1b5d34711a2cf340001b52f8698,f069b53ae51a28cb1166135562cc18363723b8b0094c9f1f898fae4e99432017,,c3cc91e7b696595b48324eb7f74c6b25c3671fccdd0f4f2c9962641354bc0fe1
validation__nonace_ordinary__proof__imo_1984_p6__seed1,validation,nonace_ordinary,proof,imo_1984_p6,1,False,False,0.03915476,0.059834599999999995,17,17,220699,114888,13079,,0934992fa94d68d95fcb31a25fddd043a48215385d7d14b711b7d33ea8a0f47a,71a6824666fc1221d5dcf5b4cf4c2000fce2cbb68c3cc2139d121add174e7289,,5d6b727866d2138d09d4948fe6d2de677d658ae37e2ca1ed11968cc199772a7e
