path,theorem,partition,strategy,status,category,checks,cost,cost_source,unknown_charge,administrative_censoring,evidence
experiments/output/x_train_agentic/configs/algebra_amgm_sum1toneqn_prod1tonleq1__core-medium__gpt-5.6-luna__seed1,algebra_amgm_sum1toneqn_prod1tonleq1,train,prove_theorem_agentic,done,incomplete_proof,23,0.019157200000000003,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8214446bed08340702e17ad7c21630aeec84ce072d1b4540533b5cb29073106c.json
experiments/output/ace_revision_20260913/validation/configs/validation__control__proof__induction_prod1p1onk3le3m1onn__seed0,induction_prod1p1onk3le3m1onn,validation,prove_theorem_grounded,done,arithmetic_or_search,11,0.03976758,dated billing receipts,False,False,audit/cells/8216713af8d77d1531014bb9af90e887d6e1c24a7d75dd543ded1bc828d9381a.json
experiments/output/ace_polish_validation/configs/mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,mathd_numbertheory_37,validation,prove_theorem_grounded,done,other_or_unobserved,20,0.03493179999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/825413940161aba2147d04dc09a286e9f5365bc64988ba1f96480e54650d989c.json
experiments/output/ace_x_validation_ace_x3_mono_rv3_agentic/configs/aime_1991_p6__ace-0e162d51-core-medium__gpt-5.6-luna__seed1,aime_1991_p6,validation,prove_theorem_ace,done,incomplete_proof,24,0.03867175999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8254339d4477edca4308e2dac06d1e8778ff4fcb344099b6fe46fe2ba89d66e2.json
experiments/output/ace_economy_20260916/validation/configs/validation__session__mathd_numbertheory_530__seed0,mathd_numbertheory_530,validation,prove_theorem_grounded,done,unproved_prerequisite,9,0.04112184,dated billing receipts,False,False,audit/cells/82559a9ff7737da89725229941ff01fb07abb4318fc79fa7f2b428945f6dea9b.json
experiments/output/ace_online_x-online-warm-s0_agentic/configs/aime_1991_p6__ace-3218116e-core-medium__gpt-5.6-luna__seed0,aime_1991_p6,validation,prove_theorem_ace,done,incomplete_proof,22,0.0565647,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/82585a893a7e1f295950577a5dc788baee73264ec46b2ab2ea6a4f962f5c2edf.json
experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12_2001_p21__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1,amc12_2001_p21,validation,prove_theorem_ace,done,incomplete_proof,25,0.03404101999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8288953b387396606525067accc9e427c80ac7d7c6bbc1c932ff193c520a84c9.json
experiments/output/ace_review_calibration/configs/mathd_algebra_185__baseline-r32__gpt-5.6-luna__seed1,mathd_algebra_185,train,prove_theorem_agentic,done,verifier_resource,22,0.09371904,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/82b06818ee14d1bdb06fea21be63ff07c6d869e57564c170c608b10a63d5091c.json
experiments/output/ace_x_validation_ace_x5_offline_rv3_agentic/configs/algebra_others_exirrpowirrrat__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1,algebra_others_exirrpowirrrat,validation,prove_theorem_ace,done,arithmetic_or_search,9,0.03056129999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/82c09bedb2a8ab9da0898ff406631fe3074cb7bda84958d013dd39c87a2c368b.json
experiments/output/ace_snippets_20260913/writer_pilot/seed0/configs/writer-drafts-v1__mathd_algebra_28__curator-control__seed0,mathd_algebra_28,train,write_checked_rocq_advice,done,no_verifier_evidence,0,0.00300292,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/82c40fb3310f7aa6e294fb3533a8248757acac5141022a1ec49173684fbe14a2.json
experiments/output/ace_economy_refinement_20260916/final11/configs/validation__agentic_reset_compact__mathd_numbertheory_530__seed1,mathd_numbertheory_530,validation,prove_theorem_grounded,done,other_or_unobserved,9,0.04815428,dated billing receipts,False,False,audit/cells/82d0716db64c26f12749fa46f4990c2b328a70162dfb862c4b76576ae274ac95.json
experiments/output/ace_economy_20260916/validation/configs/validation__budget__imo_1969_p2__seed1,imo_1969_p2,validation,prove_theorem_grounded,done,other_or_unobserved,17,0.12576369999999998,dated billing receipts,False,False,audit/cells/82f8dd32d48f7b483663a1b8d63ea074d838b9469a1db35eee2307133277ec6b.json
experiments/output/ace_economy_session_20260916/validation/configs/validation__agentic_session__imo_1969_p2__seed1,imo_1969_p2,validation,prove_theorem_grounded,done,arithmetic_or_search,9,0.0397855,dated billing receipts,False,False,audit/cells/8365ed2a7cb10baeac76cb70c6d1f378c622621381e1c086e832a9d0544489ad.json
experiments/output/ace_polish_pilots/configs/algebra_amgm_sum1toneqn_prod1tonleq1__output_recovery-on-r64__gpt-5.6-luna__seed0,algebra_amgm_sum1toneqn_prod1tonleq1,train,prove_theorem_grounded,done,unproved_prerequisite,8,0.04339692,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8391688ed7c59d218524aa3e4dffb70f4190166ee6ba46e7ced45dec44d87579.json
experiments/output/ace_capacity_20260912/cross/configs/mathd_numbertheory_37__cross-level0__gpt-5.6-luna__seed0,mathd_numbertheory_37,validation,prove_theorem_grounded,done,other_or_unobserved,17,0.03399562,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/83ae4a1749ab7dcfc854ff8576a443c0182971961dfbd5a08a6dbda6c33eed31.json
experiments/output/ace_economy_refinement_20260916/final05/configs/validation__ace_reset_compact__mathd_numbertheory_43__seed0,mathd_numbertheory_43,validation,prove_theorem_grounded,done,verifier_resource,15,0.02207592,dated billing receipts,False,False,audit/cells/83bf42b0b61f17b22e4edb605126903ff7af2c5d8dd0bbd1d366ad03cd2d139d.json
experiments/output/ace_x_validation_ace_x3_noreflect_rv3_agentic/configs/amc12a_2020_p21__ace-ce233fe0-core-medium__gpt-5.6-luna__seed1,amc12a_2020_p21,validation,prove_theorem_ace,done,incomplete_proof,29,0.021763720000000004,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/83c584e07da0a77b9bca29beccb9cc582440c319c53039d3e0c60faa141a31e1.json
experiments/output/ace_economy_refinement_20260916/final11/configs/validation__ace__mathd_numbertheory_530__seed1,mathd_numbertheory_530,validation,prove_theorem_grounded,done,unproved_prerequisite,5,0.0355318,dated billing receipts,False,False,audit/cells/83e2d6ca5d3f5347a050f64a5c952ee6f1b74bcd0337fdb311886d1e4be77bf1.json
experiments/output/ace_x_validation_ace_x3_mono_rv3_agentic/configs/mathd_numbertheory_303__ace-0e162d51-core-medium__gpt-5.6-luna__seed0,mathd_numbertheory_303,validation,prove_theorem_ace,done,unknown_reference,15,0.05314479999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/83eeba6abfc03e9238b74790873ccb33a52f77c8b247eb40a0e0a6aa88b4e6ab.json
experiments/output/ace_review_development/configs/aime_1984_p7__baseline-r64__gpt-5.6-luna__seed0,aime_1984_p7,validation,prove_theorem_agentic,done,incomplete_proof,12,0.11970671999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/83ff64d78ba9fc298adaca16a2dc44d44b02fde9236df0f78336a869f892920a.json
experiments/output/ace_review_development/configs/amc12a_2019_p21__x3-r64__gpt-5.6-luna__seed1,amc12a_2019_p21,validation,prove_theorem_ace,done,other_or_unobserved,27,0.10021334,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/83ffec268582a23c25258ba1b89e51d0f2f0082b381446ec24f94372dccddb2b.json
experiments/output/ace_contenders_20260910/configs/imo_1964_p2__validation-reflector-medium__gpt-5.6-luna__seed0,imo_1964_p2,validation,prove_theorem_grounded,done,arithmetic_or_search,7,0.0362298,dated billing receipts,False,False,audit/cells/840d9cd19af44b0a7f7b4161e3c9064beac040c7d5e259ad181e26b47dfb8f8e.json
experiments/output/x_validation_agentic/configs/amc12a_2020_p21__core-medium__gpt-5.6-luna__seed1,amc12a_2020_p21,validation,prove_theorem_agentic,done,other_or_unobserved,16,0.055845139999999995,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/842e694b0fe866e38452857b9c17d628a5703ac5789bdbe06ae1147a72ebff37.json
experiments/output/ace_x_validation_ace_x3_strong_rv3_agentic/configs/imo_1969_p2__ace-b596e7df-core-medium__gpt-5.6-luna__seed1,imo_1969_p2,validation,prove_theorem_ace,done,other_or_unobserved,16,0.06324512,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/843ea1c25ca140d8ca6cf95bcdbe6980cc7f21cacc605e60f6e07b943e52b800.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__ace_coverage__proof__aime_1991_p6__seed1,aime_1991_p6,validation,prove_theorem_grounded,done,unproved_prerequisite,4,0.05796056,dated billing receipts,False,False,audit/cells/84476cdd40f708627a14e6a2e4348022c062fa2a9c57072f88c3db50245b9971.json
experiments/output/ace_bounded_validation/configs/amc12a_2020_p21__integrated-r64__gpt-5.6-luna__seed0,amc12a_2020_p21,validation,prove_theorem_grounded,done,incomplete_proof,15,0.03542984,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/845f6e7c3ba639927c376b832f06ebbea3febc5d90dc993f8a1968f353501ddb.json
experiments/output/ace_economy_refinement_20260916/final05/configs/validation__ace_compact__induction_prod1p1onk3le3m1onn__seed0,induction_prod1p1onk3le3m1onn,validation,prove_theorem_grounded,done,syntax,4,0.04049564,dated billing receipts,False,False,audit/cells/847588d069d0ab4f443925e9d68b2ebe28594215cf897e2de1c489f5d106ec32.json
experiments/output/ace_snippets_20260913/validation/configs/snippets-v1__aime_1991_p6__validation-A__seed0,aime_1991_p6,validation,prove_theorem_grounded,done,other_or_unobserved,5,0.035498999999999996,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8476391d8a963659a79b3dc54f8fe4dde871c1e0e1a4ae536ce04b551d924ba8.json
experiments/output/ace_x_validation_ace_x3_offline_agentic/configs/algebra_others_exirrpowirrrat__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0,algebra_others_exirrpowirrrat,validation,prove_theorem_ace,done,arithmetic_or_search,14,0.03656575999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/848e896bac2d7f4a8064ae61993e37c040d01bc175e171d63f3615c1eaa88d5e.json
experiments/output/x_validation_agentic/configs/mathd_algebra_282__core-medium__gpt-5.6-luna__seed0,mathd_algebra_282,validation,prove_theorem_agentic,done,incomplete_proof,18,0.0196335,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8492c9d1f5082476906f88328a6def55da2dcd7804eba971d65a69f743aad00f.json
experiments/output/ace_learning_20260914/validation/configs/validation__B__proof__aime_1991_p6__seed1,aime_1991_p6,validation,prove_theorem_grounded,done,unproved_prerequisite,4,0.03307902,dated billing receipts,False,False,audit/cells/84ab94f2a4c142befc000c169377fddb7abb2ad309b9c4fbd07195d5909d0e42.json
experiments/output/ace_x_validation_ace_x3_offline_agentic/configs/amc12a_2019_p21__ace-1ac8a092-core-medium__gpt-5.6-luna__seed1,amc12a_2019_p21,validation,prove_theorem_ace,done,syntax,11,0.04162470000000001,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/84c1397089cc2b8272997a2f31f9b80bd367f669411c0ea661fde15d3cc5c6fc.json
experiments/output/acet_x_validation_ace_x6_repairs_k3_r2_agentic/configs/mathd_numbertheory_37__acet-1d2bc630-30d3e288-k3-r2-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_37,validation,prove_theorem_ace_triggered,done,incomplete_proof,22,0.10360026,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/84dad3e30a4d64795bc8a59b265b47354ab8afb4be8d6e5620691fe58bf05541.json
experiments/output/ace_contenders_20260910/configs/mathd_algebra_185__training-reflector-xhigh__gpt-5.6-luna__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,syntax,1,0.03127734,dated billing receipts,False,False,audit/cells/84e10371a81535cf85e7e6a4767d29c221bb3b0c52cbcd1508004834bad4eea9.json
experiments/output/ace_snippets_20260913/validation/configs/snippets-v1__mathd_numbertheory_303__validation-A__seed0,mathd_numbertheory_303,validation,prove_theorem_grounded,done,unknown_reference,5,0.03740024,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/851beb5e8858100f538e195227a7a15074f9a1429f88b6a6625b20cd4ceb1ddf.json
experiments/output/ace_attribution_20260912/training/luna-none/configs/mathd_numbertheory_629__luna-none-medium__gpt-5.6-luna__seed0,mathd_numbertheory_629,train,prove_theorem_grounded,done,other_or_unobserved,10,0.03751076,dated billing receipts,False,False,audit/cells/85268b1b41d916a0b9a353e98babf4db0bed85875b1bb7b63b7d1f86862c4135.json
experiments/output/ace_control_cycle_tuning/configs/aime_1988_p3__tuning-r64__gpt-5.6-luna__seed0,aime_1988_p3,train,prove_theorem_grounded,done,unknown_reference,9,0.0387887,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8530f1f07e4f08352532d76861d216048c1094f05fd4e230190c7eb5cf716a24.json
experiments/output/ace_economy_budget_20260916/validation/configs/validation__agentic__mathd_algebra_282__seed0,mathd_algebra_282,validation,prove_theorem_grounded,done,incomplete_proof,8,0.04527982,dated billing receipts,False,False,audit/cells/85350a91225b45f1d7ac70f751e34a0eb8d40f647016a9163fda2f42444f1bf1.json
experiments/output/ace_economy_refinement_20260916/final13/configs/validation__agentic_compact__aime_1991_p6__seed1,aime_1991_p6,validation,prove_theorem_grounded,done,unproved_prerequisite,6,0.037059999999999996,dated billing receipts,False,False,audit/cells/8546bc0e570cf7ba73f330da3effe8e8c442c2c734afda2e9a33459b2305f9e6.json
experiments/output/ace_adaptation_x3-offline-e3/configs/step62_generator_imo_1977_p6,imo_1977_p6,train,prove_theorem_ace,done,incomplete_proof,29,0.06932053999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8567b3cc7b3df04a83716dacdbfdd83d03a6dbffca108c21af0f8c22b1cc3e01.json
experiments/output/ace_adaptation_x-offline-e3/configs/step39_generator_imo_1967_p3,imo_1967_p3,train,prove_theorem_ace,done,incomplete_proof,17,0.03680888000000001,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/857a55789776e1439e5961b17789469378e850ad866de0c4ce4c7d3a7f2089cd.json
experiments/output/ace_x_validation_agentic/configs/mathd_algebra_282__ace-1ac8a092-k10-core-medium__gpt-5.6-luna__seed1,mathd_algebra_282,validation,prove_theorem_ace,done,incomplete_proof,20,0.02479716,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/859a7546ec52360581c53fb503fbc030a3f573a03f0f6aaa5c5ae3bfb9d74540.json
experiments/output/ace_contenders_20260910/configs/imo_1984_p6__validation-reflector-medium__gpt-5.6-luna__seed0,imo_1984_p6,validation,prove_theorem_grounded,done,no_verifier_evidence,0,0.024541,dated billing receipts,False,False,audit/cells/85b79f6e875a85cfef6968e5c93b27ecb04f173dff87422e6ed14e484119697a.json
experiments/output/ace_sanitized_20260917/pilots/configs/pilots__concise__proof__mathd_algebra_185__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,other_or_unobserved,7,0.0370466,dated billing receipts,False,False,audit/cells/85cbc72114fc1f171c2e471c77a9473e7533b0fd361d7c0966062393d4cb9336.json
experiments/output/ace_x_validation_ace_x4_offline_rv3_agentic/configs/imo_1984_p6__ace-f1dd5c3a-core-medium__gpt-5.6-luna__seed1,imo_1984_p6,validation,prove_theorem_ace,done,arithmetic_or_search,24,0.034780759999999994,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/85dde008ec0594ab88ade757f28bafa7591e18261ad3d474464226a01e6ed42c.json
experiments/output/ace_attribution_20260912/validation/luna-none/configs/amc12b_2002_p3__luna-none-medium__gpt-5.6-luna__seed0,amc12b_2002_p3,validation,prove_theorem_grounded,done,incomplete_proof,8,0.03719388,dated billing receipts,False,False,audit/cells/85e009f94b9d47420282c2329c5770acc43fb69874823bf86e5434a07c6fc302.json
experiments/output/ace_review_development/configs/amc12_2001_p21__repair1-r64__gpt-5.6-luna__seed0,amc12_2001_p21,validation,prove_theorem_ace,done,incomplete_proof,48,0.08565093999999998,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/85ec0700fffda837ceb4187952fb171efd314612cc06d85725fe5e754183a3c7.json
experiments/output/ace_economy_refinement_20260916/final11/configs/validation__ace_reset_compact__mathd_numbertheory_530__seed0,mathd_numbertheory_530,validation,prove_theorem_grounded,done,other_or_unobserved,10,0.04709886,dated billing receipts,False,False,audit/cells/8603a8daf065aed0971907c727379f12db2ba61c4ceeeaa9977c1805ad8cb6f6.json
experiments/output/ace_models_20260910/proof/configs/amc12a_2020_p13__selection-xhigh-3bfe5109dc462e8c__gpt-5.6-luna__seed0,amc12a_2020_p13,train,prove_theorem_grounded,done,other_or_unobserved,2,0.02846596,dated billing receipts,False,False,audit/cells/860b372feac9ec611f3d2475af7001634458860e355f4d3d419b52e8fe04a7e4.json
experiments/output/ace_economy_refinement_20260916/final06/configs/validation__agentic_reset__imo_1969_p2__seed0,imo_1969_p2,validation,prove_theorem_grounded,done,syntax,11,0.044196,dated billing receipts,False,False,audit/cells/8638cf0b2b18eed469b90a7f262c7ba13172356cd980524b89089a2b95276b2a.json
experiments/output/ace_polish_validation/configs/imo_1984_p6__candidate-r64__gpt-5.6-luna__seed0,imo_1984_p6,validation,prove_theorem_grounded,done,other_or_unobserved,11,0.043218239999999984,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/8649749ddc60a0b1da0fe0a2ba480e202f68c82580b0412cb7c860fc389074e4.json
experiments/output/ace_contenders_20260910/configs/aime_1991_p6__validation-reflector-xhigh__gpt-5.6-luna__seed0,aime_1991_p6,validation,prove_theorem_grounded,done,no_verifier_evidence,0,0.0241841,dated billing receipts,False,False,audit/cells/866143126f42f31a522e458877445a3df93594905aa4c7943270b9ca3da42525.json
