cell,request,receipt,output_limit,structured,shadow_32768_denied,proof_checked,truncated
amc12b_2003_p6__validation-A__gpt-5.6-luna__seed0,9,6301788ba51b4e2d9dbb0b6435d70958,4096,False,False,True,False
amc12b_2003_p6__validation-A__gpt-5.6-luna__seed0,10,2052374c200a4e4cb22bcd0bc37dc343,4096,False,False,False,False
amc12b_2003_p6__validation-A__gpt-5.6-luna__seed0,11,e6d6b2962da74c7dbc2a03ceeab3abcd,4096,False,False,True,False
amc12b_2003_p6__validation-A__gpt-5.6-luna__seed0,12,2f022705cf554c11a82256af0d5bd586,4096,False,False,True,False
amc12b_2003_p6__validation-A__gpt-5.6-luna__seed0,13,182a582c892c4dc09ae64c8ed1973134,4096,False,False,True,False
amc12b_2003_p6__validation-A__gpt-5.6-luna__seed0,14,d618c1ecf8044da78303354c5cd75594,4096,False,False,True,False
amc12b_2020_p5__validation-A__gpt-5.6-luna__seed0,1,0d6a636abdb44064abe162375b3398fc,4096,False,False,True,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,1,718d47635e44410192eb65d874a8cd91,4096,False,False,False,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,2,71735363fa0f44b9ad63433e0759181d,4096,False,False,False,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,3,31c5569fe1ee42cbae5eb2c0fd64d89c,4096,False,False,True,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,4,c98a94ffb7724a568e4ef44f9e3a2f39,4096,False,False,True,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,5,5e1da2d860b946b7bf3b6db168e216e8,4096,False,False,False,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,6,f08adddf34ee43c6aa6c68a7e46a5a65,4096,False,False,False,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,7,13c56df3618d488281a9f66ff389991f,4096,False,False,True,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,8,eea6d8a6d45d4b599d57f84626774960,4096,False,False,True,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,9,a464fe9bc7ed4fccbc6617549f38814c,4096,False,False,False,False
imo_1960_p2__validation-A__gpt-5.6-luna__seed0,10,c31a037c001f45c991d5161968f301ed,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,1,b2442cca7ad9477782fa0086d4f5b343,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,2,e322990b0e63476a89472a62afae690c,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,3,d9b9b3fc628d4f38a89b1d60e255afce,4096,False,False,False,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,4,12e5a4309c1247c3af31ebebde1d3390,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,5,d818ebaf5ac24b60beb1e0fb76a5aa36,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,6,0ef37b8cde9a4c2db2592311c6df83b9,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,7,c9b9c9fcf875489ab3f6eea2f6e7cc60,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,8,1f40fec53d734a2fab0b54c2b21c8428,4096,False,False,False,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,9,e341b90ccd69497eadef9fedd5502ed4,4096,False,False,True,False
imo_1964_p2__validation-A__gpt-5.6-luna__seed0,10,7b2ecef2f16147bb8697b406969f54e6,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,1,42f777dd58db42c5a0bae99b11c63bf9,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,2,693cb269c1004e5bafe9667523fa2fcd,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,3,594e2cd1816142deac69068e02af09dd,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,4,b84892a7cc3b48339a09b9943fce65bd,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,5,334404bf783c4f4f9275fbd60c76d379,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,6,0f54c705745149b5a1235c586c3d2798,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,7,01668fa3feeb4db7b670566a1f9ef5b1,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,8,79b29d3ae54e4adea39e1571b717d880,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,9,1d4e9e436ed0449a90756fd5e102b03c,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,10,0d289798fe4b457eb2421b7d4b0c0949,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,11,bf91821ce84e498893500dab7af7cc66,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,12,a3a0c052122f4881ac97da5127e355d8,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,13,99279a5d2f2c4b37a22b5cd912be55c5,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,14,99642dc54f714c7483d90d5e44522d74,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,15,ba5f66eb29a5463b93a39758f33fd07b,4096,False,False,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,16,d4c2605f4b304a41b32e5a401f575e12,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,17,a68ca7b2dd2f4d66ac03b6d54037e2ee,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,18,ea3444aa1fb94657bdc8b4abcbc48cfb,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,19,ca99c50623e74c10a386e657b01350e0,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,20,f7c1b4985cf64eaf99991c221bd4d565,4096,False,False,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,21,667d1de5a83f4d7baad6b5f9c863fe98,4096,False,True,False,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,22,6ef749f5155d49adab0a313966fe2823,4096,False,True,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,23,bfcf49d4bf0946d5b5ebe40cba58e03a,4096,False,True,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,24,4a344f9566664896b6c9d8a9fe8a057b,4096,False,True,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,25,68c59d44352b4eaab347d3dc513bd895,4096,False,True,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,26,45fc075a980e40fc88e5fbbb515ff622,4096,False,True,True,False
imo_1969_p2__validation-A__gpt-5.6-luna__seed0,27,cf7eced1d2414c449bfba919dc59fcd5,4096,False,True,True,False
imo_1981_p6__validation-A__gpt-5.6-luna__seed0,1,fb473c9594c643b5b41573302386756a,4096,False,False,False,False
imo_1981_p6__validation-A__gpt-5.6-luna__seed0,2,5de73f4edb4741ae91bc5718ea749bf3,4096,False,False,True,False
imo_1981_p6__validation-A__gpt-5.6-luna__seed0,3,eb300b72a5454e5eba22e98def91d3b8,4096,False,False,False,False
imo_1981_p6__validation-A__gpt-5.6-luna__seed0,4,7dce86931a0d4c8fa4ea0fd68b7eea3b,4096,False,False,True,False
imo_1981_p6__validation-A__gpt-5.6-luna__seed0,5,a2288000f0b54c20966ccf31eabf61d4,4096,False,False,True,False
imo_1981_p6__validation-A__gpt-5.6-luna__seed0,6,96880e1941af4072a1eaec55060f35a2,4096,False,False,True,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,1,fd6b2cb94a5c4f8faeba052cd484eac5,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,2,735885bf09604962ae2f829f232cf989,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,3,f1b8a1889a0c4ce1b780c49e3b2538bf,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,4,b4b6d93ebafc4435b88e198c038ec2f0,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,5,fd29986c1a744f45b388cccf94fe9105,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,6,dc96e3af31234d9d90e7dc5396899cb3,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,7,707ec3af489946c4b580ab52f65b745f,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,8,7ccae376e0d54698aad9e366ef86d7e3,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,9,735a89e7abba43a383e9ae1f7ac7d90b,4096,False,False,True,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,10,8caf2e5f993f4b90bf9d26c6ed54eee2,4096,False,False,True,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,11,f039a52b0f554c5d85195ef6feb62d3b,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,12,0d803a8d490147c7b24da7e632dc5d33,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,13,e1386f86f9a74f979ee6887280eb63ad,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,14,b541bc92d5a24a649acfc576b2e7fed5,4096,False,False,True,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,15,c346f6f8e8b34018af6498528b5d5a49,4096,False,False,True,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,16,fd24c0febe8b480ba74ae9735b36663e,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,17,814d4d5b2ea6411da350c1bb10beabe2,4096,False,False,False,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,18,246c4f57f09c47b08f6dfd4093f230be,4096,False,False,True,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,19,26995dcfad9b4e6ca581ce503bf58be8,4096,False,False,True,False
imo_1984_p6__validation-A__gpt-5.6-luna__seed0,20,b59cd43b7a414377bb8a1f5668890a16,4096,False,False,False,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,1,76a01e9e32d04723b9cf1da33e94f99f,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,2,a687ed2151e3499190f686b08bdad144,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,3,2e8d1f91893647fc8b7d19667bb9cec8,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,4,f7d05bd084aa4577a14d451aa996645d,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,5,ec3ae24b34f74579ae4e7407f5ab2886,4096,False,False,False,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,6,245dd78538834963b0990c24450e6db1,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,7,7118601c05b84c2abe7476166e2ec794,4096,False,False,False,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,8,bae34df8362f49baa2a7aa989bfd1f0e,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,9,e120274f942e405e80f374fe9f7de55d,4096,False,False,False,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,10,832e05fd914a49d7a046d9c60ba27a59,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,11,00b42fcbeaf44a239ed95042bd802e25,4096,False,False,False,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,12,f125c792e2fe4042885ffd8e18f86c11,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,13,824bb5ac0d3641ec9ef1dd649b24b55a,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,14,99723b69f36f46d19ba5bf21c0c7564c,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,15,68d28e15892940c081c87b38eaef0c97,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,16,7c83634873d540db962fc891ea687e1e,4096,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,17,21541f8e83cc4d36b016ebbc64e3d628,4096,False,True,False,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,18,8da0133e6df2448daee20a2e4f92361b,4096,False,True,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,19,a8b621848ad140e293fe86c04676445c,4096,False,True,True,False
induction_prod1p1onk3le3m1onn__validation-A__gpt-5.6-luna__seed0,20,eabfb274db4f4b55a7088f566f94ba4b,4096,False,True,True,False
mathd_algebra_190__validation-A__gpt-5.6-luna__seed0,1,380510479cf1468f8685b54cb1844c3d,4096,False,False,True,False
mathd_algebra_214__validation-A__gpt-5.6-luna__seed0,1,3f79b95952ba4bd586e6c24bfc4c78c0,4096,False,False,True,False
mathd_algebra_234__validation-A__gpt-5.6-luna__seed0,1,778c26a231e048e8a6511b685e5b8c3f,4096,False,False,True,False
mathd_algebra_251__validation-A__gpt-5.6-luna__seed0,1,72d63ba5f5504712a4cacc220e8d6834,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,1,9afc2d942ea64ec29fdfe513cb9083fd,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,2,d5a30a30321949e49f0bd111a22c9473,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,3,df2994c333504f0aba46f96d3ddc63dd,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,4,37f661580e314911817c78c95a47aeb7,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,5,6ae4606f63e641da947dbf119737aa3d,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,6,27bf5cd9d3214e9b8fcaf50fe4fe9122,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,7,543f52fe10484d3081ac5fd105fd0109,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,8,3614a7774f66409b86d7f3f8a6e43a94,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,9,0e7248607ba7462daca1b631a3480803,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,10,a4d0377312184867877633931c404dde,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,11,819e695122c949feb3b9a38f7ba61bac,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,12,22d58fef36a64a8c91465a65ed74c647,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,13,e75283a5dc1f4c2fbcc7b4676861cdbf,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,14,15eab7c0f842480fa54c793a94831758,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,15,d9a567f2aa68421e97f5dbcf435fa4b3,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,16,cacbb43f519349c88340d5f5a413c083,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,17,6dfbdd3528ba4f31a7859fcebc38ffc1,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,18,42e9d8653a724b1289b0d142ae14ff30,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,19,9e2293fac0bc4c80bdb75da40d6710d2,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,20,29a6f88c051043a3a7a475fdb01faa5f,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,21,b99af47903e248cb9fdd22018ed4b186,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,22,b06ee49ddd144d80a551edba25fe24a4,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,23,d06e7300c86341c19c143cb11c2e7ff1,4096,False,False,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,24,4ae686e8c9314b359e15ea3091a5590f,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,25,ffe90d6147104ff29cb5c9cf2e360d05,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,26,8dfc6702180d4d13a890ecd413aa6591,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,27,3c7af1c037304be0b25a2dbd7928dcd1,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,28,920bf1fd570043ebaec13ce2fd38fbf3,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,29,72adb47ea8ae46ad843ae6125db38745,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,30,690a9b2cf15c45ec9f74e845c7a6d69c,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,31,d57c54be01de43a38b903931acca9998,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,32,a132e94709154656a10268e498fc2b95,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,33,669b71e4a27641d5a9ac2678a38bfab7,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,34,f166c578da1c44eeabb9ba222aebcb07,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,35,183cea9e96124926acc98b6d4613be1e,4096,False,False,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,36,f1ef253221144a21858d6a68bc1556f6,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,37,fb933ec4e65741e6bce81da4269ffade,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,38,4d62f3997e3d4304b0fc3e70896ba1bf,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,39,75d65163e4924187a527ac17f7afeb2e,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,40,58d2bf77cd2c48cc994fe8dcbf779e8b,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,41,25df5e8294df47b5b04eca043247c905,4096,False,True,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,42,7ad3c8caaaf0404a8d12e21af3e2e68b,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,43,066b54225ae74bdf92f0f7a850df930f,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,44,584693a353c94ee28b105a0b5328a471,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,45,3e31619c41274760a744282248f6d2cb,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,46,e8f2f9abd92f4ec9910eb6e94a34f189,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,47,f83ba2a5141b4c2fbdee9658c8f5ba86,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,48,68bb8635ce104ad899d7fdaa48b3df63,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,49,67c5e6ce3b4042fa9cf5b2f38e3a9de1,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,50,547acd37a72341649809976c5e311828,4096,False,True,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,51,58bd1b62b84d44c9ae1d88ec84652c69,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,52,a8c39ade73ed4fa88ac5d4fda37dc0ec,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,53,241bc4ef13624774b3666932c275b253,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,54,296a9ecbe1f94c67b76a56d8f412cbb4,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,55,1beff653b6334de3ad7fa733f78706fc,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,56,7074007c8ae6435f988a5426c2e145f6,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,57,9ba9bbf00c464b77b6d98981c7dbb547,4096,False,True,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,58,b9b14abf60ab490c9ea21db90d78734f,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,59,daceafbf36384117ac86e5b735477885,4096,False,True,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,60,f4d2f85739f24586922ab393d948d177,4096,False,True,False,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,61,24b6f7752a224f0198515f26f1ae2312,4096,False,True,True,False
mathd_algebra_282__validation-A__gpt-5.6-luna__seed0,62,70557a2030e14ed9b7c329cc30a83099,4096,False,True,False,False
mathd_algebra_327__validation-A__gpt-5.6-luna__seed0,1,4341ea34a3c74c4bb55072a8d2c57fc9,4096,False,False,False,False
mathd_algebra_327__validation-A__gpt-5.6-luna__seed0,2,347205a2710b4589a1a7d014d3412486,4096,False,False,False,False
mathd_algebra_327__validation-A__gpt-5.6-luna__seed0,3,63cc86a042bf456aa6283b53c419e3f6,4096,False,False,False,False
mathd_algebra_327__validation-A__gpt-5.6-luna__seed0,4,b03b5f8316664a41aac8d1035ecbe8af,4096,False,False,True,False
mathd_algebra_393__validation-A__gpt-5.6-luna__seed0,1,bca1e10e833b454384049ace8299fe5b,4096,False,False,True,False
mathd_algebra_393__validation-A__gpt-5.6-luna__seed0,2,6dffd1875d3e414f90d74e19254b2c64,4096,False,False,True,False
mathd_algebra_393__validation-A__gpt-5.6-luna__seed0,3,691966f90a8a4a7f9b337992dd812852,4096,False,False,False,False
mathd_algebra_393__validation-A__gpt-5.6-luna__seed0,4,3403dd86ca5c4461b7de167e3cdd0386,4096,False,False,True,False
mathd_algebra_393__validation-A__gpt-5.6-luna__seed0,5,3ed03eb61189470da61da2fe291bd7c3,4096,False,False,True,False
mathd_algebra_421__validation-A__gpt-5.6-luna__seed0,1,77ec413c923f4a94a4df9a1cd2c8b0c5,4096,False,False,False,False
mathd_algebra_421__validation-A__gpt-5.6-luna__seed0,2,13cb6345ca0c468894ce6caaf4d6b9c7,4096,False,False,False,False
mathd_algebra_421__validation-A__gpt-5.6-luna__seed0,3,dfcc0e04df25406895f3496c9d6592c6,4096,False,False,True,False
